Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
01/09/2022 05:16,70,100428660,13037,80C270D30,327763.58,US Dollar,327763.58,US Dollar,Cheque,0
06/09/2022 03:32,119,812A09CF0,49365,812A09D40,19137.44,Saudi Riyal,19137.44,Saudi Riyal,ACH,1
10/09/2022 00:52,1547,8009E34E0,410,80098DC70,9319.23,Euro,9319.23,Euro,ACH,1
01/09/2022 05:06,11471,801385440,28694,803323460,112.38,US Dollar,112.38,US Dollar,Credit Card,0
01/09/2022 05:01,7042,803434610,7042,803434610,2518496.47,US Dollar,2518496.47,US Dollar,Reinvestment,0
01/09/2022 00:22,12,800137450,12,8001CF680,447.61,US Dollar,447.61,US Dollar,Cash,0
03/09/2022 10:50,11107,80338EC60,215064,806FF9890,12200.85,US Dollar,12200.85,US Dollar,ACH,1
13/09/2022 14:19,1299,8010F8CE0,15863,8029A03B0,9785861.82,Euro,9785861.82,Euro,ACH,1
07/09/2022 22:01,222,811D80C30,118,811A67510,38954234.13,Saudi Riyal,38954234.13,Saudi Riyal,ACH,1
05/09/2022 14:01,10656,8046E01F0,15,8046E0820,221858.89,Yen,221858.89,Yen,ACH,1
04/09/2022 19:29,150240,812D22980,48309,811C599A0,50550.9,Saudi Riyal,50550.9,Saudi Riyal,ACH,1
01/09/2022 05:04,220,80B9C3200,220,80B9C3200,3.07,US Dollar,3.07,US Dollar,Reinvestment,0
05/09/2022 15:05,70,100428858,19,8092DA730,6462667.21,Canadian Dollar,6462667.21,Canadian Dollar,Cash,1
01/09/2022 00:25,70,100428660,1362,8001E0F10,183.36,US Dollar,183.36,US Dollar,Cheque,0
01/09/2022 19:39,16787,8062813A0,117070,806B0AE50,19216.23,Ruble,19216.23,Ruble,Credit Card,0
06/09/2022 06:49,12,804B294C0,3,804B29560,19617,Rupee,19617,Rupee,ACH,1
09/09/2022 14:49,70,100428660,2952,806D37450,737.24,US Dollar,737.24,US Dollar,Cheque,1
01/09/2022 19:57,16649,806B60150,16649,806B60150,9363341.83,Ruble,9363341.83,Ruble,Reinvestment,0
01/09/2022 05:17,12381,806692FC0,16586,8066EBA90,1570.96,US Dollar,1570.96,US Dollar,ACH,0
01/09/2022 05:24,211050,809137AA0,6179,80914D3C0,71613,US Dollar,71613,US Dollar,Cheque,0
10/09/2022 09:47,214749,805DB7F20,14549,801D08580,12729.42,US Dollar,12729.42,US Dollar,ACH,1
01/09/2022 19:45,16649,8060AE5E0,4,80653C6D0,537178.76,Ruble,537178.76,Ruble,Credit Card,0
04/09/2022 14:06,13057,802A64310,5365,802A65540,361.82,Euro,361.82,Euro,ACH,1
06/09/2022 00:22,20,805EBB270,25866,80E27AA10,696.14,Euro,696.14,Euro,ACH,1
10/09/2022 08:43,11157,800934020,795,8009541B0,3226.58,US Dollar,3226.58,US Dollar,ACH,1
07/09/2022 09:30,11318,800836F80,701,8013F0350,3955.25,US Dollar,3955.25,US Dollar,ACH,1
06/09/2022 17:48,29715,80B76B210,21745,8069B8F70,1838418.25,Euro,1838418.25,Euro,ACH,1
01/09/2022 00:15,10,800105D30,10,800105D30,19.8,US Dollar,19.8,US Dollar,Reinvestment,0
03/09/2022 07:44,227143,810C50E10,24550,810C52390,1814.65,US Dollar,1814.65,US Dollar,ACH,1
01/09/2022 05:23,1467,80C62FCC0,1467,80C62FCC0,46.44,US Dollar,46.44,US Dollar,Reinvestment,0
04/09/2022 16:18,116,80F1AF380,12,8023ED8B0,19725.23,US Dollar,19725.23,US Dollar,ACH,1
03/09/2022 23:39,213,80C93DF00,31596,80BFD9240,5545.54,US Dollar,5545.54,US Dollar,ACH,1
01/09/2022 05:15,27444,80DA7D4F0,234347,80DAA12D0,4787.64,US Dollar,4787.64,US Dollar,ACH,0
13/09/2022 16:02,12,800052EF0,20,80010ECB0,79673.94,Yuan,79673.94,Yuan,ACH,1
01/09/2022 05:09,116214,80CFEA020,116214,80CFEA020,11.02,US Dollar,11.02,US Dollar,Reinvestment,0
01/09/2022 19:36,113090,804FC78B0,115678,805DB2670,475993.07,Rupee,475993.07,Rupee,Credit Card,0
01/09/2022 05:08,28800,805118B40,28800,805118B40,21.42,US Dollar,21.42,US Dollar,Reinvestment,0
12/09/2022 10:04,12963,8016C37F0,18428,8052D27B0,13134.11,Euro,13134.11,Euro,ACH,1
09/09/2022 15:36,17222,80495F410,133590,80CD71F30,116810.8,Mexican Peso,116810.8,Mexican Peso,ACH,1
01/09/2022 00:05,10,800176780,10,800176780,63655.44,US Dollar,63655.44,US Dollar,Reinvestment,0
01/09/2022 05:12,1292,8053A8BB0,228921,80D6881F0,88.25,US Dollar,88.25,US Dollar,Cheque,0
01/09/2022 05:17,6156,80671DF20,223649,809F93490,390.74,US Dollar,390.74,US Dollar,Credit Card,0
01/09/2022 00:27,10,80011CFB0,10,80011CFB0,23.08,US Dollar,23.08,US Dollar,Reinvestment,0
03/09/2022 10:38,5365,80A651880,217950,80A651E00,454.45,Euro,454.45,Euro,ACH,1
01/09/2022 05:17,220,8026C5220,10642,80C9C6940,747.88,US Dollar,747.88,US Dollar,Credit Card,0
07/09/2022 08:18,12381,800FB5AB0,243897,81023CDC0,38067.17,Shekel,38067.17,Shekel,ACH,1
10/09/2022 13:46,2591,800AEAC00,908,8005C1970,2382,US Dollar,2382,US Dollar,ACH,1
10/09/2022 15:21,122055,80987EBC0,24922,80987F920,4095.34,Canadian Dollar,4095.34,Canadian Dollar,ACH,1
01/09/2022 05:07,1674,808940ED0,1674,808940ED0,38179.65,US Dollar,38179.65,US Dollar,Reinvestment,0
02/09/2022 01:57,21749,802AF5250,1024,802AF52F0,2438.61,Euro,2438.61,Euro,ACH,1
15/09/2022 02:29,21745,801E11270,12,804F86260,642656.11,Rupee,642656.11,Rupee,ACH,1
13/09/2022 05:30,142973,80FE90E10,220,8012CD590,3937.03,US Dollar,3937.03,US Dollar,ACH,1
16/09/2022 11:50,213952,80794B6F0,20898,80BC00080,18650.22,US Dollar,18650.22,US Dollar,ACH,1
01/09/2022 05:15,223645,80898B230,223645,80898B230,19.42,US Dollar,19.42,US Dollar,Reinvestment,0
01/09/2022 05:07,23885,804849C30,11474,806D98670,57.05,US Dollar,57.05,US Dollar,Cheque,0
01/09/2022 05:16,12585,8081E6880,22732,80BD9A290,243.46,US Dollar,243.46,US Dollar,Cheque,0
01/09/2022 05:13,15916,808463BA0,130219,80C6EE5D0,41.72,US Dollar,41.72,US Dollar,Credit Card,0
01/09/2022 19:43,16678,806DA50C0,17120,806F97040,851.38,Ruble,851.38,Ruble,Credit Card,0
01/09/2022 05:23,29089,803D59D40,29089,803D59D40,16.84,US Dollar,16.84,US Dollar,Reinvestment,0
01/09/2022 05:17,14325,8057B25A0,16163,80A3B6700,18494.9,US Dollar,18494.9,US Dollar,Cheque,0
01/09/2022 19:35,212818,805788290,214881,80597E0A0,13566.37,Rupee,13566.37,Rupee,Cash,0
10/09/2022 00:37,19318,803803990,11056,800E3D880,12927.3,Euro,12927.3,Euro,ACH,1
01/09/2022 05:16,1411,805A7BE00,1411,805A7BE00,88015.88,US Dollar,88015.88,US Dollar,Reinvestment,0
12/09/2022 15:05,48309,81235EAA0,119,81235E8B0,18158.95,Saudi Riyal,18158.95,Saudi Riyal,ACH,1
01/09/2022 19:38,319160,806F54790,319160,806F54790,118250.82,Ruble,118250.82,Ruble,Reinvestment,0
06/09/2022 14:49,118,811B6E170,222,811D80C30,60072.36,Saudi Riyal,60072.36,Saudi Riyal,ACH,1
01/09/2022 05:20,3335,8049136C0,3335,8049136C0,39671.96,US Dollar,33856.05,Euro,ACH,0
04/09/2022 13:27,21745,80C0A9010,223030,80C0A9450,2040.74,Euro,2040.74,Euro,ACH,1
01/09/2022 05:10,2991,80104A3B0,11318,803AD01C0,123389.46,US Dollar,123389.46,US Dollar,Cash,0
06/09/2022 11:18,49365,812A09D40,119,812A09CF0,7881.99,Saudi Riyal,7881.99,Saudi Riyal,ACH,1
05/09/2022 23:10,150240,812D22980,48309,811C599A0,34685.98,Saudi Riyal,34685.98,Saudi Riyal,ACH,1
11/09/2022 14:28,5,808EF5E10,33245,80EBE7E20,16722.05,Euro,16722.05,Euro,ACH,1
02/09/2022 10:37,70,1004286A8,45887,8144C31A0,1021.7,Euro,1021.7,Euro,Credit Card,1
01/09/2022 05:08,3149,80A585A10,3149,80A585A10,3140.86,US Dollar,3140.86,US Dollar,Reinvestment,0
07/09/2022 11:57,11107,800F2EAC0,21749,801F05EF0,62967658.51,Euro,62967658.51,Euro,ACH,1
01/09/2022 05:05,19888,80B88E250,19888,80B88E250,310.51,US Dollar,310.51,US Dollar,Reinvestment,0
01/09/2022 19:43,16792,8061C8E20,16792,8061C8E20,1120.23,Ruble,1120.23,Ruble,Reinvestment,0
04/09/2022 02:07,148350,812D0C3C0,50528,812D0C600,9889.64,Saudi Riyal,9889.64,Saudi Riyal,ACH,1
01/09/2022 05:12,21550,801A5A280,116845,8082236A0,25.79,US Dollar,25.79,US Dollar,Cheque,0
01/09/2022 00:05,1292,800217780,1292,800217780,12444.47,US Dollar,12444.47,US Dollar,Reinvestment,0
01/09/2022 00:03,70,100428660,113798,80DC756E0,13171425.53,US Dollar,13171425.53,US Dollar,Cheque,1
10/09/2022 01:13,25075,802873390,214621,80C1460F0,15263.67,US Dollar,15263.67,US Dollar,ACH,1
04/09/2022 18:50,249118,811E9C1E0,29814,80BB289A0,2050.2,Euro,2050.2,Euro,ACH,1
01/09/2022 19:38,7,80612D150,7,80612D150,251346.86,Ruble,251346.86,Ruble,Reinvestment,0
01/09/2022 05:08,3698,803D542B0,6129,808946320,7733.63,US Dollar,7733.63,US Dollar,Cheque,0
07/09/2022 12:26,48309,811C599A0,119,811C597B0,21304728.68,Saudi Riyal,21304728.68,Saudi Riyal,ACH,1
01/09/2022 05:11,15695,80A048380,15695,80A048380,17.13,US Dollar,17.13,US Dollar,Reinvestment,0
08/09/2022 12:52,27637,80A3EF0D0,19740,8047B9AD0,32669.58,Yuan,32669.58,Yuan,ACH,1
08/09/2022 08:15,149345,8123962F0,139793,80EB1AA20,13406.72,Swiss Franc,13406.72,Swiss Franc,ACH,1
01/09/2022 00:25,1292,8001E1C50,19474,80EFEF8B0,47.77,US Dollar,47.77,US Dollar,Credit Card,0
01/09/2022 19:48,4,806BE5050,16927,806E55720,68633.34,Ruble,68633.34,Ruble,Cheque,0
01/09/2022 05:17,13917,8067BFA30,15980,807DA56E0,1085710.6,US Dollar,1085710.6,US Dollar,ACH,0
01/09/2022 19:10,243897,81006C920,43049,81006D1E0,1486.48,Shekel,1486.48,Shekel,ACH,1
04/09/2022 01:50,232304,80D9A31F0,25866,80E27AA10,3859.92,Euro,3859.92,Euro,ACH,1
11/09/2022 09:56,22,800219480,22,8000FC360,4443.22,Euro,4443.22,Euro,ACH,1
01/09/2022 05:18,21258,80111EA50,28693,803746480,1356.04,US Dollar,1356.04,US Dollar,Credit Card,0
09/09/2022 12:21,2824,80200E890,29794,8065CD500,2070.44,Euro,2070.44,Euro,ACH,1
01/09/2022 05:21,17401,806A65020,123773,80C50F2B0,5658.85,US Dollar,5658.85,US Dollar,ACH,0
01/09/2022 05:14,16031,804BA84A0,16031,804BA84A0,49298.41,US Dollar,49298.41,US Dollar,Reinvestment,0
08/09/2022 06:38,119,811C597B0,48309,811C599A0,15786.73,Saudi Riyal,15786.73,Saudi Riyal,ACH,1
01/09/2022 05:26,13327,804C49A80,13327,804C49A80,2715663.16,US Dollar,2715663.16,US Dollar,Reinvestment,0
07/09/2022 08:13,2843,80FBDD530,239453,80E57ABE0,13811.26,Swiss Franc,13811.26,Swiss Franc,ACH,1
05/09/2022 09:57,112064,805D535A0,16431,802D21780,7548.74,Euro,7548.74,Euro,ACH,1
01/09/2022 05:06,7042,807DC0B70,7042,807DC0B70,116.16,US Dollar,116.16,US Dollar,Reinvestment,0
09/09/2022 12:41,16031,803C83D60,29685,80F576BB0,18384.19,US Dollar,18384.19,US Dollar,ACH,1
01/09/2022 05:24,12381,800FACFA0,17753,80E4A40C0,337.58,US Dollar,337.58,US Dollar,Credit Card,0
05/09/2022 12:55,18511,80B61F6E0,18200,8035A4F50,17048.15,Yuan,17048.15,Yuan,ACH,1
01/09/2022 05:15,70,100428660,25637,80D703260,103.65,US Dollar,103.65,US Dollar,Credit Card,0
08/09/2022 19:06,22164,808998A00,213580,808999010,1437.09,US Dollar,1437.09,US Dollar,ACH,1
01/09/2022 19:55,20486,807C2D160,211,808650330,133.3,UK Pound,133.3,UK Pound,Credit Card,0
03/09/2022 21:27,12979,80D9A9270,24941,809DC9020,22406.35,Canadian Dollar,22406.35,Canadian Dollar,ACH,1
03/09/2022 08:34,214308,80562E620,10099,803DBA190,1690911.54,Yen,1690911.54,Yen,ACH,1
01/09/2022 05:23,21174,8006E6600,11107,808789A60,2721.4,US Dollar,2721.4,US Dollar,Cheque,0
01/09/2022 19:36,13078,80589F990,215186,805C73E90,82093.75,Rupee,82093.75,Rupee,Wire,0
09/09/2022 12:51,111631,80B46B810,17327,80B48DEF0,3658.64,US Dollar,3658.64,US Dollar,ACH,1
01/09/2022 05:26,35760,8070F1230,35760,8070F1230,4820.84,US Dollar,4820.84,US Dollar,Reinvestment,0
01/09/2022 05:27,70,100428660,11642,80805E2F0,25469.18,US Dollar,25469.18,US Dollar,Cheque,0
10/09/2022 12:17,21749,80154AAF0,1686,801AB4E60,1168.53,US Dollar,1168.53,US Dollar,ACH,1
06/09/2022 12:26,229620,80AE37980,39775,80EE67C20,13420.62,Swiss Franc,13420.62,Swiss Franc,ACH,1
01/09/2022 05:13,13264,8023D55C0,3420,8032CE340,388.96,US Dollar,388.96,US Dollar,Cheque,0
01/09/2022 05:10,125906,809F97AE0,226951,80C368DE0,426.56,US Dollar,426.56,US Dollar,Cheque,0
06/09/2022 11:14,125906,80D8F53F0,13078,8053B01E0,183008.19,Rupee,183008.19,Rupee,ACH,1
01/09/2022 19:45,26,808442AA0,21568,80849FCF0,51.89,UK Pound,51.89,UK Pound,Cheque,0
10/09/2022 00:50,17729,805A6C010,23833,805A6C100,4807.79,US Dollar,4807.79,US Dollar,ACH,1
06/09/2022 11:43,6129,810408DE0,139793,80EB1AA20,2372.62,Swiss Franc,2372.62,Swiss Franc,ACH,1
01/09/2022 19:41,17120,806F790A0,17120,806F790A0,1164.51,Ruble,1164.51,Ruble,Reinvestment,0
02/09/2022 14:40,115415,80BC333F0,2843,8005DB5B0,10759.6,US Dollar,10759.6,US Dollar,ACH,1
01/09/2022 05:18,24811,801BD53B0,6010,80373E900,1336.77,US Dollar,1336.77,US Dollar,Cheque,0
01/09/2022 00:13,1,8001C95B0,908,8005F6EA0,9.13,US Dollar,9.13,US Dollar,Credit Card,0
01/09/2022 00:12,1,8000F8AB0,1,8000F8AB0,1246.15,US Dollar,1246.15,US Dollar,Reinvestment,0
01/09/2022 19:30,217125,8062D0A60,118202,806B880E0,141805.84,Ruble,141805.84,Ruble,Cheque,0
01/09/2022 11:11,225734,8095AF170,28694,804ED8800,17321.44,US Dollar,17321.44,US Dollar,ACH,1
01/09/2022 19:33,287,8060BF530,16792,80642EFA0,17162.37,Ruble,17162.37,Ruble,Credit Card,0
01/09/2022 00:07,11474,800AC9400,1124,814233CC0,16.03,US Dollar,16.03,US Dollar,Credit Card,0
01/09/2022 05:04,70,100428660,11471,80DF54AE0,646.31,US Dollar,646.31,US Dollar,Cheque,0
04/09/2022 21:43,135104,80CF9AD00,235580,80CF9B010,22129.52,Brazil Real,22129.52,Brazil Real,ACH,1
04/09/2022 03:09,211,80A5176A0,13078,8053B01E0,967537.34,Rupee,967537.34,Rupee,ACH,1
01/09/2022 05:01,11405,807E684D0,16535,809C3FBE0,6562.63,US Dollar,6562.63,US Dollar,Cheque,0
06/09/2022 13:53,11,8000EF670,1,8001093C0,17401.38,US Dollar,17401.38,US Dollar,ACH,1
01/09/2022 05:20,70,100428660,17327,805767D30,177.64,US Dollar,177.64,US Dollar,Cash,0
07/09/2022 12:58,120193,807E4A970,1601,80571FD40,5574.2,US Dollar,5574.2,US Dollar,ACH,1
01/09/2022 19:43,211,807C303C0,212,807ED7D90,2213.33,UK Pound,2213.33,UK Pound,Credit Card,0
01/09/2022 05:11,10,801AB6DD0,23842,8043D6010,5987.74,US Dollar,5987.74,US Dollar,Credit Card,0
09/09/2022 13:51,49365,812A09D40,119,812A09CF0,16946,Saudi Riyal,16946,Saudi Riyal,ACH,1
09/09/2022 17:32,6276,80D551FF0,1292,80AE68D00,15492.23,US Dollar,15492.23,US Dollar,ACH,1
01/09/2022 05:01,37164,8053E3B90,10232,8053E3670,4714.66,US Dollar,4714.66,US Dollar,ACH,0
01/09/2022 20:30,113,80FFF5A30,243897,80FFF5B20,4027.43,Shekel,4027.43,Shekel,ACH,1
01/09/2022 05:15,2824,802266CF0,18324,80A1AF220,1054.47,US Dollar,1054.47,US Dollar,Cheque,0
16/09/2022 08:16,1412,8051E3B20,16649,806471170,736977.53,Ruble,736977.53,Ruble,ACH,1
01/09/2022 05:28,17425,802DAEC70,25547,80D371750,14749.64,US Dollar,14749.64,US Dollar,Cash,0
05/09/2022 15:49,25981,807873280,18324,807873370,4480.86,US Dollar,4480.86,US Dollar,ACH,1
01/09/2022 00:01,1,8001003A0,1,8001003A0,10.35,US Dollar,10.35,US Dollar,Reinvestment,0
09/09/2022 16:38,12004,801C152A0,19329,808B1C350,18336.63,US Dollar,18336.63,US Dollar,ACH,1
01/09/2022 05:19,17222,8087563F0,795,80E2D6290,157.16,US Dollar,157.16,US Dollar,Cheque,0
03/09/2022 19:52,70,100428660,5836,81336FCC0,7900.55,US Dollar,7900.55,US Dollar,Cash,1
01/09/2022 00:19,10,8001F5A30,10,8001F5A30,9.23,US Dollar,9.23,US Dollar,Reinvestment,0
09/09/2022 02:28,20,800290ED0,43735,810BCE380,454.99,Shekel,454.99,Shekel,ACH,1
01/09/2022 05:09,22758,80149C170,111764,807081420,2778.84,US Dollar,2778.84,US Dollar,Cheque,0
01/09/2022 05:16,1420,8003C1000,17732,807364D60,2675.44,US Dollar,2675.44,US Dollar,Cheque,0
01/09/2022 05:16,3242,80B4C2080,3242,80B4C2080,7.74,US Dollar,7.74,US Dollar,Reinvestment,0
01/09/2022 19:38,218638,806E18E50,218638,806E18E50,249947.47,Ruble,249947.47,Ruble,Reinvestment,0
07/09/2022 12:44,24144,8042E6710,1547,8028F2650,9067.31,Euro,9067.31,Euro,ACH,1
01/09/2022 19:32,7,807C768C0,20486,807DE83A0,200.39,UK Pound,200.39,UK Pound,Cheque,0
01/09/2022 05:27,70,100428660,1411,808B21700,229.18,US Dollar,229.18,US Dollar,Cheque,0
01/09/2022 05:28,11471,80673D960,23842,808AE3A00,1465.42,US Dollar,1465.42,US Dollar,Cheque,0
01/09/2022 00:13,1292,8001D0C50,1292,8001D0C50,20.27,US Dollar,20.27,US Dollar,Reinvestment,0
02/09/2022 06:22,70,1004286A8,21749,80D8A9A40,591.01,Euro,591.01,Euro,Cheque,1
01/09/2022 05:01,3144,805701F10,223645,80AEE6890,3843.68,US Dollar,3843.68,US Dollar,Wire,0
01/09/2022 05:03,11107,802CC89F0,23885,802CD0D40,116.5,US Dollar,116.5,US Dollar,ACH,0
01/09/2022 05:21,795,80B18E340,795,80B18E340,8.09,US Dollar,8.09,US Dollar,Reinvestment,0
10/09/2022 15:20,70,100428A08,248857,811D5F740,457.64,Saudi Riyal,457.64,Saudi Riyal,Cash,1
01/09/2022 05:06,1729,807ECB8B0,216645,809A519E0,7283.21,US Dollar,7283.21,US Dollar,Cheque,0
08/09/2022 09:43,222,811B83280,119,811C597B0,31306.7,Saudi Riyal,31306.7,Saudi Riyal,ACH,1
01/09/2022 05:24,70,100428660,23885,8052FEDC0,3714.93,US Dollar,3714.93,US Dollar,Cheque,0
01/09/2022 18:28,70,100428738,111812,8046E1B30,44154.01,Yen,44154.01,Yen,Cheque,1
06/09/2022 13:57,70,100428A08,148016,811C293A0,37.99,Saudi Riyal,37.99,Saudi Riyal,Credit Card,1
12/09/2022 16:21,23,8000FE790,11,8001D5B50,3016.03,Euro,3016.03,Euro,ACH,1
02/09/2022 17:18,111631,80A38F130,27920,811B0AE50,4958.17,Euro,4958.17,Euro,ACH,1
11/09/2022 13:55,1292,800DF30E0,112497,804D99520,449279.44,Rupee,449279.44,Rupee,ACH,1
01/09/2022 00:15,10,800191D70,10,800191D70,27926.59,US Dollar,27926.59,US Dollar,Reinvestment,0
01/09/2022 05:23,28771,804D5E950,29251,8057752C0,14669.62,US Dollar,14669.62,US Dollar,Credit Card,0
01/09/2022 13:00,210,809D12E20,126107,809D12F60,3214.88,Canadian Dollar,3214.88,Canadian Dollar,ACH,1
01/09/2022 06:32,70,1004286A8,8455,8116A08E0,328897.39,Euro,328897.39,Euro,Cash,1
11/09/2022 15:26,25075,802873390,223026,80BA8AD00,11169.71,Euro,11169.71,Euro,ACH,1
08/09/2022 06:36,33884,80C91D900,133686,80C91D950,152673,Mexican Peso,152673,Mexican Peso,ACH,1
01/09/2022 05:28,110836,805B3AF00,227143,80E6AA160,1747.09,US Dollar,1747.09,US Dollar,Credit Card,0
01/09/2022 05:05,117299,8093554A0,19474,809B838D0,63150.59,US Dollar,63150.59,US Dollar,Cash,0
04/09/2022 06:08,9679,8040FAF80,25960,80AC28E60,10953.15,Euro,10953.15,Euro,ACH,1
05/09/2022 04:45,238845,80F499130,11318,800836F80,4307.88,US Dollar,4307.88,US Dollar,ACH,1
04/09/2022 13:26,16535,80AEB33D0,224449,80AEB4990,862.64,US Dollar,862.64,US Dollar,ACH,1
01/09/2022 05:09,28733,80BADA4B0,28733,80BADA4B0,9553.91,US Dollar,9553.91,US Dollar,Reinvestment,0
12/09/2022 05:27,49508,812A70E80,249176,812A70ED0,45255.86,Saudi Riyal,45255.86,Saudi Riyal,ACH,1
01/09/2022 05:14,123773,80D961BD0,123773,80D961BD0,20.34,US Dollar,20.34,US Dollar,Reinvestment,0
01/09/2022 05:06,3149,803169220,5394,805BA83D0,2101.81,US Dollar,2101.81,US Dollar,ACH,0
10/09/2022 04:14,6,80A1FB9F0,1292,80AE68D00,6616.04,US Dollar,6616.04,US Dollar,ACH,1
01/09/2022 05:22,13264,80208B270,1124,8047EA6B0,186.69,US Dollar,186.69,US Dollar,Credit Card,0
01/09/2022 19:50,14766,805D96240,6,805DADE00,56.21,Rupee,56.21,Rupee,Wire,0
01/09/2022 05:05,2843,8007A46D0,17729,805CE90E0,1065.97,US Dollar,1065.97,US Dollar,Cheque,0
11/09/2022 08:12,7478,8057C54A0,19888,8079DDC30,6405.11,US Dollar,6405.11,US Dollar,ACH,1
01/09/2022 05:27,6075,805B8B770,29685,805CD07A0,164.83,US Dollar,164.83,US Dollar,Cheque,0
01/09/2022 19:33,221765,807E99A80,221765,807E99A80,12.34,UK Pound,12.34,UK Pound,Reinvestment,0
01/09/2022 19:46,70,1004287C8,217125,806347330,73885.29,Ruble,73885.29,Ruble,Credit Card,0
01/09/2022 05:17,26024,80495DC80,26024,80495DC80,12.81,US Dollar,12.81,US Dollar,Reinvestment,0
08/09/2022 16:04,122545,8120633F0,213737,805FBB600,1387223.66,Rupee,1387223.66,Rupee,ACH,1
04/09/2022 16:35,9129,80B4D3030,1420,8016E2C30,219.12,US Dollar,219.12,US Dollar,ACH,1
08/09/2022 22:33,139298,80F353620,141166,80F3537D0,29695.88,Swiss Franc,29695.88,Swiss Franc,ACH,1
01/09/2022 05:03,11157,8034872A0,11157,8034872A0,49819.33,US Dollar,49819.33,US Dollar,Reinvestment,0
09/09/2022 22:47,11471,800DD1F40,1457,800DD1FE0,2140.5,US Dollar,2140.5,US Dollar,ACH,1
04/09/2022 21:46,24144,802CB6320,23344,802CB68A0,2795.5,Euro,2795.5,Euro,ACH,1
01/09/2022 05:20,1124,8043AFCD0,1124,8043AFCD0,11185.97,US Dollar,11185.97,US Dollar,Reinvestment,0
08/09/2022 04:38,70,100428660,20226,80B535C20,675.92,US Dollar,675.92,US Dollar,Cash,1
01/09/2022 05:27,3144,80E050CD0,3144,80E050CD0,19.81,US Dollar,19.81,US Dollar,Reinvestment,0
01/09/2022 00:12,12,8000F7C60,10,800223A20,909.64,US Dollar,909.64,US Dollar,Cheque,0
01/09/2022 05:28,19535,803B5D270,10232,80418D400,6.33,US Dollar,6.33,US Dollar,ACH,0
01/09/2022 00:21,10,8001F9870,10,8001F9870,22.35,US Dollar,22.35,US Dollar,Reinvestment,0
01/09/2022 05:00,1047,8067463A0,1047,8067463A0,1052.12,US Dollar,1052.12,US Dollar,Reinvestment,0
11/09/2022 15:35,19477,80381C7A0,21258,8028E8460,5182.98,US Dollar,5182.98,US Dollar,ACH,1
01/09/2022 00:06,1068,8012261B0,1068,8012261B0,15018.93,US Dollar,15018.93,US Dollar,Reinvestment,0
01/09/2022 05:06,114674,80D738E30,29003,80E3DA130,238.48,US Dollar,238.48,US Dollar,Credit Card,0
02/09/2022 09:34,70,100428660,250814,813484320,5075.02,US Dollar,5075.02,US Dollar,Cheque,1
02/09/2022 06:43,21918,8077CEBE0,214615,8075AC7C0,589.68,US Dollar,589.68,US Dollar,ACH,1
03/09/2022 13:13,16586,8051F1B10,28800,8051F1D30,4279.98,US Dollar,4279.98,US Dollar,ACH,1
03/09/2022 04:11,1665,801C602A0,701,80408AC50,17202.02,US Dollar,17202.02,US Dollar,ACH,1
08/09/2022 08:44,117,80E50A610,15085,81121FAB0,7822.5,US Dollar,7822.5,US Dollar,ACH,1
01/09/2022 19:43,70,1004287C8,116781,806EC3B70,33157.53,Ruble,33157.53,Ruble,Cheque,0
08/09/2022 21:53,29992,8047DE090,24515,80254C330,10880.77,US Dollar,10880.77,US Dollar,ACH,1
01/09/2022 05:01,13145,80BDC6510,13145,80BDC6510,12.99,US Dollar,12.99,US Dollar,Reinvestment,0
05/09/2022 18:22,10,80DDD8D70,220,80DDDBAC0,4616.15,US Dollar,4616.15,US Dollar,ACH,1
14/09/2022 11:11,1124,8009F1D10,29404,8041A3440,11139.31,US Dollar,11139.31,US Dollar,ACH,1
08/09/2022 23:15,14433,8030E68E0,18511,811CCBB50,3583.42,US Dollar,3583.42,US Dollar,ACH,1
01/09/2022 05:04,16224,803317110,16224,803317110,23.47,US Dollar,23.47,US Dollar,Reinvestment,0
01/09/2022 05:07,33426,80DFEB770,33426,80DFEB770,23.41,US Dollar,23.41,US Dollar,Reinvestment,0
01/09/2022 19:48,118180,806E37FB0,118190,807159A30,437521256.2,Ruble,437521256.2,Ruble,Cheque,0
01/09/2022 19:43,217125,8064D5400,16787,8064D6910,20216.7,Ruble,20216.7,Ruble,Cash,0
01/09/2022 19:43,7,8060BACF0,16927,806E1C120,1347311.88,Ruble,1347311.88,Ruble,Credit Card,0
01/09/2022 00:20,12,80010C340,12,80010C340,14.32,US Dollar,14.32,US Dollar,Reinvestment,0
01/09/2022 21:07,70,100428660,5140,8035FEF20,1274.16,US Dollar,1274.16,US Dollar,Credit Card,1
05/09/2022 05:36,17615,812DCF890,147085,812DD0040,83.61,Euro,83.61,Euro,ACH,1
11/09/2022 19:47,119,811C597B0,150240,812D22980,68416.72,Saudi Riyal,68416.72,Saudi Riyal,ACH,1
01/09/2022 19:52,26,8076761D0,211,8077259A0,593.17,UK Pound,593.17,UK Pound,Credit Card,0
09/09/2022 14:25,1490,80029E4F0,410,80098DC70,746.53,Euro,746.53,Euro,ACH,1
01/09/2022 05:29,3242,808556180,1362,80B44B990,776.61,US Dollar,776.61,US Dollar,Credit Card,0
01/09/2022 05:16,4766,80275FFF0,21575,80B4D37F0,4950.65,US Dollar,4950.65,US Dollar,Credit Card,0
